,run_info,svm_simple_train,svm_grid_train,svm_predict,rvm_train,rvm_predict
0,"1576048098.0: No bootstrap, no noise",0.00513005256652832,4.409198999404907,0.0009667873382568359,14.376911163330078,0.00034308433532714844
0,1576048116.0 Bootstrap x 1 with Gaussian noise,0.0059621334075927734,3.8304550647735596,0.0009291172027587891,10.976945877075195,0.00032782554626464844
0,1576048131.0 Bootstrap x 2 with Gaussian noise,0.019149065017700195,12.401456117630005,0.0025148391723632812,120.78921294212341,0.000453948974609375
